CPU,Mem,Net,Block
54.74%,186.1MiB / 3.835GiB,140kB / 77.4kB,32.8kB / 410kB
52.68%,186.1MiB / 3.835GiB,140kB / 77.4kB,32.8kB / 410kB
52.68%,186.1MiB / 3.835GiB,140kB / 77.4kB,32.8kB / 410kB
58.51%,186.2MiB / 3.835GiB,140kB / 77.4kB,32.8kB / 410kB
58.51%,186.2MiB / 3.835GiB,140kB / 77.4kB,32.8kB / 410kB
28.91%,186.1MiB / 3.835GiB,140kB / 77.4kB,32.8kB / 410kB
28.91%,186.1MiB / 3.835GiB,140kB / 77.4kB,32.8kB / 410kB
2.21%,186.1MiB / 3.835GiB,140kB / 77.4kB,32.8kB / 410kB
2.21%,186.1MiB / 3.835GiB,140kB / 77.4kB,32.8kB / 410kB
2.21%,186.1MiB / 3.835GiB,140kB / 77.4kB,32.8kB / 410kB
3.49%,186.2MiB / 3.835GiB,155kB / 88.2kB,32.8kB / 459kB
3.49%,186.2MiB / 3.835GiB,155kB / 88.2kB,32.8kB / 459kB
1.62%,186.2MiB / 3.835GiB,155kB / 88.2kB,32.8kB / 459kB
1.62%,186.2MiB / 3.835GiB,155kB / 88.2kB,32.8kB / 459kB
1.69%,186.2MiB / 3.835GiB,155kB / 88.3kB,32.8kB / 459kB
1.69%,186.2MiB / 3.835GiB,155kB / 88.3kB,32.8kB / 459kB
1.47%,186.2MiB / 3.835GiB,155kB / 88.4kB,32.8kB / 459kB
1.47%,186.2MiB / 3.835GiB,155kB / 88.4kB,32.8kB / 459kB
1.59%,186.2MiB / 3.835GiB,155kB / 88.4kB,32.8kB / 459kB
1.59%,186.2MiB / 3.835GiB,155kB / 88.4kB,32.8kB / 459kB
1.67%,186.2MiB / 3.835GiB,155kB / 88.5kB,32.8kB / 459kB
1.67%,186.2MiB / 3.835GiB,155kB / 88.5kB,32.8kB / 459kB
1.70%,186.2MiB / 3.835GiB,155kB / 88.5kB,32.8kB / 459kB
1.70%,186.2MiB / 3.835GiB,155kB / 88.5kB,32.8kB / 459kB
1.55%,186.2MiB / 3.835GiB,155kB / 88.5kB,32.8kB / 459kB
1.55%,186.2MiB / 3.835GiB,155kB / 88.5kB,32.8kB / 459kB
1.77%,186.2MiB / 3.835GiB,156kB / 88.6kB,32.8kB / 459kB
1.77%,186.2MiB / 3.835GiB,156kB / 88.6kB,32.8kB / 459kB
1.61%,186.2MiB / 3.835GiB,156kB / 88.6kB,32.8kB / 459kB
1.61%,186.2MiB / 3.835GiB,156kB / 88.6kB,32.8kB / 459kB
1.87%,186.2MiB / 3.835GiB,156kB / 88.6kB,32.8kB / 459kB
1.87%,186.2MiB / 3.835GiB,156kB / 88.6kB,32.8kB / 459kB
1.65%,186.2MiB / 3.835GiB,156kB / 88.6kB,32.8kB / 459kB
1.65%,186.2MiB / 3.835GiB,156kB / 88.6kB,32.8kB / 459kB
15.59%,186.4MiB / 3.835GiB,291kB / 842kB,32.8kB / 459kB
15.59%,186.4MiB / 3.835GiB,291kB / 842kB,32.8kB / 459kB
16.77%,197MiB / 3.835GiB,568kB / 1.01MB,32.8kB / 696kB
16.77%,197MiB / 3.835GiB,568kB / 1.01MB,32.8kB / 696kB
16.48%,200.7MiB / 3.835GiB,809kB / 1.17MB,32.8kB / 836kB
16.48%,200.7MiB / 3.835GiB,809kB / 1.17MB,32.8kB / 836kB
16.12%,201MiB / 3.835GiB,1.18MB / 1.34MB,32.8kB / 942kB
16.12%,201MiB / 3.835GiB,1.18MB / 1.34MB,32.8kB / 942kB
19.75%,201.3MiB / 3.835GiB,1.44MB / 1.61MB,32.8kB / 1.11MB
19.75%,201.3MiB / 3.835GiB,1.44MB / 1.61MB,32.8kB / 1.11MB
15.89%,201.6MiB / 3.835GiB,1.88MB / 1.79MB,32.8kB / 1.2MB
15.89%,201.6MiB / 3.835GiB,1.88MB / 1.79MB,32.8kB / 1.2MB
16.18%,201.9MiB / 3.835GiB,2.2MB / 1.93MB,32.8kB / 1.42MB
16.18%,201.9MiB / 3.835GiB,2.2MB / 1.93MB,32.8kB / 1.42MB
19.37%,201.8MiB / 3.835GiB,2.46MB / 2.19MB,32.8kB / 1.52MB
19.37%,201.8MiB / 3.835GiB,2.46MB / 2.19MB,32.8kB / 1.52MB
16.47%,201.9MiB / 3.835GiB,2.98MB / 2.4MB,32.8kB / 1.54MB
16.47%,201.9MiB / 3.835GiB,2.98MB / 2.4MB,32.8kB / 1.54MB
15.90%,202MiB / 3.835GiB,3.29MB / 2.64MB,32.8kB / 1.68MB
15.90%,202MiB / 3.835GiB,3.29MB / 2.64MB,32.8kB / 1.68MB
16.93%,202.1MiB / 3.835GiB,3.76MB / 2.78MB,32.8kB / 2.17MB
16.93%,202.1MiB / 3.835GiB,3.76MB / 2.78MB,32.8kB / 2.17MB
18.14%,202.8MiB / 3.835GiB,3.82MB / 2.89MB,32.8kB / 3.46MB
18.14%,202.8MiB / 3.835GiB,3.82MB / 2.89MB,32.8kB / 3.46MB
17.93%,203.3MiB / 3.835GiB,3.88MB / 2.98MB,32.8kB / 4.55MB
17.93%,203.3MiB / 3.835GiB,3.88MB / 2.98MB,32.8kB / 4.55MB
20.40%,203.8MiB / 3.835GiB,3.95MB / 3.1MB,32.8kB / 5.9MB
20.40%,203.8MiB / 3.835GiB,3.95MB / 3.1MB,32.8kB / 5.9MB
2.30%,203.8MiB / 3.835GiB,3.95MB / 3.11MB,32.8kB / 5.93MB
2.30%,203.8MiB / 3.835GiB,3.95MB / 3.11MB,32.8kB / 5.93MB
1.65%,203.8MiB / 3.835GiB,3.95MB / 3.11MB,32.8kB / 5.93MB
1.65%,203.8MiB / 3.835GiB,3.95MB / 3.11MB,32.8kB / 5.93MB
1.49%,203.8MiB / 3.835GiB,3.95MB / 3.11MB,32.8kB / 5.93MB
1.49%,203.8MiB / 3.835GiB,3.95MB / 3.11MB,32.8kB / 5.93MB
1.66%,203.8MiB / 3.835GiB,3.95MB / 3.11MB,32.8kB / 5.93MB
1.66%,203.8MiB / 3.835GiB,3.95MB / 3.11MB,32.8kB / 5.93MB
1.60%,203.8MiB / 3.835GiB,3.95MB / 3.11MB,32.8kB / 5.93MB
1.60%,203.8MiB / 3.835GiB,3.95MB / 3.11MB,32.8kB / 5.93MB
1.59%,203.8MiB / 3.835GiB,3.95MB / 3.11MB,32.8kB / 5.93MB
1.59%,203.8MiB / 3.835GiB,3.95MB / 3.11MB,32.8kB / 5.93MB
1.70%,203.8MiB / 3.835GiB,3.95MB / 3.11MB,32.8kB / 5.93MB
1.70%,203.8MiB / 3.835GiB,3.95MB / 3.11MB,32.8kB / 5.93MB
1.83%,203.8MiB / 3.835GiB,3.95MB / 3.11MB,32.8kB / 5.93MB
1.83%,203.8MiB / 3.835GiB,3.95MB / 3.11MB,32.8kB / 5.93MB
1.93%,203.8MiB / 3.835GiB,3.95MB / 3.11MB,32.8kB / 5.93MB
1.93%,203.8MiB / 3.835GiB,3.95MB / 3.11MB,32.8kB / 5.93MB
1.92%,203.8MiB / 3.835GiB,3.95MB / 3.11MB,32.8kB / 5.93MB
1.92%,203.8MiB / 3.835GiB,3.95MB / 3.11MB,32.8kB / 5.93MB
1.92%,203.8MiB / 3.835GiB,3.95MB / 3.11MB,32.8kB / 5.93MB
1.78%,203.8MiB / 3.835GiB,3.95MB / 3.11MB,32.8kB / 5.93MB
1.78%,203.8MiB / 3.835GiB,3.95MB / 3.11MB,32.8kB / 5.93MB
11.65%,203.9MiB / 3.835GiB,4.06MB / 3.78MB,32.8kB / 5.93MB
11.65%,203.9MiB / 3.835GiB,4.06MB / 3.78MB,32.8kB / 5.93MB
6.99%,204MiB / 3.835GiB,4.26MB / 3.88MB,32.8kB / 5.93MB
6.99%,204MiB / 3.835GiB,4.26MB / 3.88MB,32.8kB / 5.93MB
8.75%,204.1MiB / 3.835GiB,4.53MB / 4.12MB,32.8kB / 5.93MB
8.75%,204.1MiB / 3.835GiB,4.53MB / 4.12MB,32.8kB / 5.93MB
9.81%,204.1MiB / 3.835GiB,4.8MB / 4.42MB,32.8kB / 5.93MB
9.81%,204.1MiB / 3.835GiB,4.8MB / 4.42MB,32.8kB / 5.93MB
8.84%,204.2MiB / 3.835GiB,5.07MB / 4.71MB,32.8kB / 5.93MB
8.84%,204.2MiB / 3.835GiB,5.07MB / 4.71MB,32.8kB / 5.93MB
6.30%,204.3MiB / 3.835GiB,5.23MB / 4.76MB,32.8kB / 5.93MB
6.30%,204.3MiB / 3.835GiB,5.23MB / 4.76MB,32.8kB / 5.93MB
10.50%,204.3MiB / 3.835GiB,5.51MB / 5.05MB,32.8kB / 5.93MB
10.50%,204.3MiB / 3.835GiB,5.51MB / 5.05MB,32.8kB / 5.93MB
12.83%,204.4MiB / 3.835GiB,5.77MB / 5.34MB,32.8kB / 5.93MB
12.83%,204.4MiB / 3.835GiB,5.77MB / 5.34MB,32.8kB / 5.93MB
9.96%,204.5MiB / 3.835GiB,6.03MB / 5.64MB,32.8kB / 5.93MB
9.96%,204.5MiB / 3.835GiB,6.03MB / 5.64MB,32.8kB / 5.93MB
6.75%,204.6MiB / 3.835GiB,6.18MB / 5.69MB,32.8kB / 5.93MB
6.75%,204.6MiB / 3.835GiB,6.18MB / 5.69MB,32.8kB / 5.93MB
9.36%,204.6MiB / 3.835GiB,6.47MB / 5.98MB,32.8kB / 5.93MB
9.36%,204.6MiB / 3.835GiB,6.47MB / 5.98MB,32.8kB / 5.93MB
5.79%,204.7MiB / 3.835GiB,6.6MB / 6.03MB,32.8kB / 5.93MB
5.79%,204.7MiB / 3.835GiB,6.6MB / 6.03MB,32.8kB / 5.93MB
12.47%,204.8MiB / 3.835GiB,6.92MB / 6.51MB,32.8kB / 5.93MB
12.47%,204.8MiB / 3.835GiB,6.92MB / 6.51MB,32.8kB / 5.93MB
7.81%,204.8MiB / 3.835GiB,7.18MB / 6.61MB,32.8kB / 5.93MB
7.81%,204.8MiB / 3.835GiB,7.18MB / 6.61MB,32.8kB / 5.93MB
10.51%,204.9MiB / 3.835GiB,7.41MB / 6.91MB,32.8kB / 5.93MB
10.51%,204.9MiB / 3.835GiB,7.41MB / 6.91MB,32.8kB / 5.93MB
6.61%,205MiB / 3.835GiB,7.55MB / 6.96MB,32.8kB / 5.93MB
6.61%,205MiB / 3.835GiB,7.55MB / 6.96MB,32.8kB / 5.93MB
14.07%,205.1MiB / 3.835GiB,7.78MB / 7.25MB,32.8kB / 5.93MB
14.07%,205.1MiB / 3.835GiB,7.78MB / 7.25MB,32.8kB / 5.93MB
6.15%,205.1MiB / 3.835GiB,7.96MB / 7.29MB,32.8kB / 5.93MB
6.15%,205.1MiB / 3.835GiB,7.96MB / 7.29MB,32.8kB / 5.93MB
7.32%,205.2MiB / 3.835GiB,8.11MB / 7.35MB,32.8kB / 5.93MB
7.32%,205.2MiB / 3.835GiB,8.11MB / 7.35MB,32.8kB / 5.93MB
13.96%,205.3MiB / 3.835GiB,8.47MB / 7.88MB,32.8kB / 5.93MB
13.96%,205.3MiB / 3.835GiB,8.47MB / 7.88MB,32.8kB / 5.93MB
11.24%,205.3MiB / 3.835GiB,8.79MB / 8.18MB,32.8kB / 5.93MB
11.24%,205.3MiB / 3.835GiB,8.79MB / 8.18MB,32.8kB / 5.93MB
7.48%,205.4MiB / 3.835GiB,8.96MB / 8.23MB,32.8kB / 5.93MB
7.48%,205.4MiB / 3.835GiB,8.96MB / 8.23MB,32.8kB / 5.93MB
10.50%,205.5MiB / 3.835GiB,9.25MB / 8.53MB,32.8kB / 5.93MB
10.50%,205.5MiB / 3.835GiB,9.25MB / 8.53MB,32.8kB / 5.93MB
6.03%,205.5MiB / 3.835GiB,9.4MB / 8.57MB,32.8kB / 5.93MB
6.03%,205.5MiB / 3.835GiB,9.4MB / 8.57MB,32.8kB / 5.93MB
8.24%,205.7MiB / 3.835GiB,9.64MB / 8.72MB,32.8kB / 5.93MB
8.24%,205.7MiB / 3.835GiB,9.64MB / 8.72MB,32.8kB / 5.93MB
8.69%,205.8MiB / 3.835GiB,9.83MB / 8.91MB,32.8kB / 5.93MB
8.69%,205.8MiB / 3.835GiB,9.83MB / 8.91MB,32.8kB / 5.93MB
17.27%,206MiB / 3.835GiB,10.2MB / 9.42MB,32.8kB / 5.93MB
17.27%,206MiB / 3.835GiB,10.2MB / 9.42MB,32.8kB / 5.93MB
6.31%,205.9MiB / 3.835GiB,10.4MB / 9.67MB,32.8kB / 5.93MB
6.31%,205.9MiB / 3.835GiB,10.4MB / 9.67MB,32.8kB / 5.93MB
2.69%,205.9MiB / 3.835GiB,10.6MB / 9.68MB,32.8kB / 5.93MB
2.69%,205.9MiB / 3.835GiB,10.6MB / 9.68MB,32.8kB / 5.93MB
2.52%,205.9MiB / 3.835GiB,10.7MB / 9.69MB,32.8kB / 5.93MB
2.52%,205.9MiB / 3.835GiB,10.7MB / 9.69MB,32.8kB / 5.93MB
9.77%,205.9MiB / 3.835GiB,11.1MB / 10.2MB,32.8kB / 5.93MB
9.77%,205.9MiB / 3.835GiB,11.1MB / 10.2MB,32.8kB / 5.93MB
6.01%,205.9MiB / 3.835GiB,11.5MB / 10.4MB,32.8kB / 5.93MB
6.01%,205.9MiB / 3.835GiB,11.5MB / 10.4MB,32.8kB / 5.93MB
6.54%,205.9MiB / 3.835GiB,11.8MB / 10.7MB,32.8kB / 5.93MB
6.54%,205.9MiB / 3.835GiB,11.8MB / 10.7MB,32.8kB / 5.93MB
6.44%,205.9MiB / 3.835GiB,12.2MB / 10.9MB,32.8kB / 5.93MB
6.44%,205.9MiB / 3.835GiB,12.2MB / 10.9MB,32.8kB / 5.93MB
6.44%,205.9MiB / 3.835GiB,12.2MB / 10.9MB,32.8kB / 5.93MB
9.65%,205.8MiB / 3.835GiB,12.6MB / 11.4MB,32.8kB / 5.93MB
9.65%,205.8MiB / 3.835GiB,12.6MB / 11.4MB,32.8kB / 5.93MB
6.73%,205.9MiB / 3.835GiB,13MB / 11.7MB,32.8kB / 5.93MB
6.73%,205.9MiB / 3.835GiB,13MB / 11.7MB,32.8kB / 5.93MB
14.51%,206.1MiB / 3.835GiB,13.4MB / 12.2MB,32.8kB / 5.93MB
14.51%,206.1MiB / 3.835GiB,13.4MB / 12.2MB,32.8kB / 5.93MB
10.31%,206MiB / 3.835GiB,13.9MB / 12.7MB,32.8kB / 5.93MB
10.31%,206MiB / 3.835GiB,13.9MB / 12.7MB,32.8kB / 5.93MB
9.25%,206MiB / 3.835GiB,14.3MB / 13.2MB,32.8kB / 5.93MB
9.25%,206MiB / 3.835GiB,14.3MB / 13.2MB,32.8kB / 5.93MB
10.52%,206MiB / 3.835GiB,14.9MB / 13.7MB,32.8kB / 5.93MB
10.52%,206MiB / 3.835GiB,14.9MB / 13.7MB,32.8kB / 5.93MB
10.91%,205.9MiB / 3.835GiB,15.4MB / 14.2MB,32.8kB / 5.93MB
10.91%,205.9MiB / 3.835GiB,15.4MB / 14.2MB,32.8kB / 5.93MB
10.39%,205.9MiB / 3.835GiB,15.9MB / 14.7MB,32.8kB / 5.93MB
10.39%,205.9MiB / 3.835GiB,15.9MB / 14.7MB,32.8kB / 5.93MB
15.87%,205.9MiB / 3.835GiB,16.4MB / 15.2MB,32.8kB / 5.93MB
15.87%,205.9MiB / 3.835GiB,16.4MB / 15.2MB,32.8kB / 5.93MB
10.52%,205.9MiB / 3.835GiB,16.9MB / 15.7MB,32.8kB / 5.93MB
10.52%,205.9MiB / 3.835GiB,16.9MB / 15.7MB,32.8kB / 5.93MB
15.20%,205.8MiB / 3.835GiB,17.6MB / 16.5MB,32.8kB / 5.93MB
15.20%,205.8MiB / 3.835GiB,17.6MB / 16.5MB,32.8kB / 5.93MB
15.75%,205.8MiB / 3.835GiB,18.4MB / 17.4MB,32.8kB / 5.93MB
15.75%,205.8MiB / 3.835GiB,18.4MB / 17.4MB,32.8kB / 5.93MB
21.44%,205.7MiB / 3.835GiB,19MB / 18.4MB,32.8kB / 5.93MB
21.44%,205.7MiB / 3.835GiB,19MB / 18.4MB,32.8kB / 5.93MB
17.87%,205.6MiB / 3.835GiB,19.7MB / 19.4MB,32.8kB / 5.93MB
17.87%,205.6MiB / 3.835GiB,19.7MB / 19.4MB,32.8kB / 5.93MB
25.30%,205.5MiB / 3.835GiB,20.6MB / 20.8MB,32.8kB / 5.93MB
25.30%,205.5MiB / 3.835GiB,20.6MB / 20.8MB,32.8kB / 5.93MB
25.86%,205.4MiB / 3.835GiB,21.8MB / 22.8MB,32.8kB / 5.93MB
25.86%,205.4MiB / 3.835GiB,21.8MB / 22.8MB,32.8kB / 5.93MB
38.75%,205.2MiB / 3.835GiB,23.3MB / 25.7MB,32.8kB / 5.93MB
38.75%,205.2MiB / 3.835GiB,23.3MB / 25.7MB,32.8kB / 5.93MB
44.62%,204.9MiB / 3.835GiB,24.9MB / 29.1MB,32.8kB / 5.93MB
44.62%,204.9MiB / 3.835GiB,24.9MB / 29.1MB,32.8kB / 5.93MB
2.43%,204.9MiB / 3.835GiB,24.9MB / 29.5MB,32.8kB / 5.93MB
2.43%,204.9MiB / 3.835GiB,24.9MB / 29.5MB,32.8kB / 5.93MB
1.73%,204.9MiB / 3.835GiB,24.9MB / 29.5MB,32.8kB / 5.93MB
1.73%,204.9MiB / 3.835GiB,24.9MB / 29.5MB,32.8kB / 5.93MB
1.48%,204.9MiB / 3.835GiB,24.9MB / 29.5MB,32.8kB / 5.93MB
1.48%,204.9MiB / 3.835GiB,24.9MB / 29.5MB,32.8kB / 5.93MB
1.40%,204.9MiB / 3.835GiB,24.9MB / 29.5MB,32.8kB / 5.93MB
1.40%,204.9MiB / 3.835GiB,24.9MB / 29.5MB,32.8kB / 5.93MB
1.57%,204.9MiB / 3.835GiB,24.9MB / 29.5MB,32.8kB / 5.93MB
1.57%,204.9MiB / 3.835GiB,24.9MB / 29.5MB,32.8kB / 5.93MB
1.48%,204.9MiB / 3.835GiB,24.9MB / 29.5MB,32.8kB / 5.93MB
1.48%,204.9MiB / 3.835GiB,24.9MB / 29.5MB,32.8kB / 5.93MB
1.77%,204.9MiB / 3.835GiB,24.9MB / 29.5MB,32.8kB / 5.93MB
1.77%,204.9MiB / 3.835GiB,24.9MB / 29.5MB,32.8kB / 5.93MB
1.77%,204.9MiB / 3.835GiB,24.9MB / 29.5MB,32.8kB / 5.93MB
0.00%,0B / 0B,0B / 0B,0B / 0B
