CPU,Mem,Net,Block
0.49%,50.52MiB / 3.835GiB,40.3kB / 44.2kB,0B / 1.97MB
0.37%,50.52MiB / 3.835GiB,40.4kB / 44.3kB,0B / 1.97MB
0.37%,50.52MiB / 3.835GiB,40.4kB / 44.3kB,0B / 1.97MB
3.45%,50.54MiB / 3.835GiB,40.4kB / 44.3kB,0B / 1.97MB
3.45%,50.54MiB / 3.835GiB,40.4kB / 44.3kB,0B / 1.97MB
0.46%,50.54MiB / 3.835GiB,40.4kB / 44.3kB,0B / 1.97MB
0.46%,50.54MiB / 3.835GiB,40.4kB / 44.3kB,0B / 1.97MB
0.66%,50.54MiB / 3.835GiB,40.4kB / 44.3kB,0B / 1.97MB
0.66%,50.54MiB / 3.835GiB,40.4kB / 44.3kB,0B / 1.97MB
0.47%,50.54MiB / 3.835GiB,40.4kB / 44.3kB,0B / 1.97MB
0.47%,50.54MiB / 3.835GiB,40.4kB / 44.3kB,0B / 1.97MB
0.64%,50.54MiB / 3.835GiB,40.4kB / 44.3kB,0B / 1.97MB
0.64%,50.54MiB / 3.835GiB,40.4kB / 44.3kB,0B / 1.97MB
0.58%,50.54MiB / 3.835GiB,40.4kB / 44.3kB,0B / 1.97MB
0.58%,50.54MiB / 3.835GiB,40.4kB / 44.3kB,0B / 1.97MB
0.91%,50.54MiB / 3.835GiB,40.4kB / 44.3kB,0B / 1.97MB
0.91%,50.54MiB / 3.835GiB,40.4kB / 44.3kB,0B / 1.97MB
0.91%,50.54MiB / 3.835GiB,40.4kB / 44.3kB,0B / 1.97MB
0.34%,50.54MiB / 3.835GiB,40.4kB / 44.3kB,0B / 1.97MB
0.34%,50.54MiB / 3.835GiB,40.4kB / 44.3kB,0B / 1.97MB
0.81%,50.54MiB / 3.835GiB,40.4kB / 44.3kB,0B / 1.97MB
0.81%,50.54MiB / 3.835GiB,40.4kB / 44.3kB,0B / 1.97MB
0.40%,50.54MiB / 3.835GiB,40.4kB / 44.3kB,0B / 1.97MB
0.40%,50.54MiB / 3.835GiB,40.4kB / 44.3kB,0B / 1.97MB
3.26%,50.55MiB / 3.835GiB,40.4kB / 44.3kB,0B / 1.97MB
3.26%,50.55MiB / 3.835GiB,40.4kB / 44.3kB,0B / 1.97MB
1.98%,50.55MiB / 3.835GiB,40.4kB / 44.3kB,0B / 1.97MB
1.98%,50.55MiB / 3.835GiB,40.4kB / 44.3kB,0B / 1.97MB
0.77%,50.55MiB / 3.835GiB,40.4kB / 44.3kB,0B / 1.97MB
0.77%,50.55MiB / 3.835GiB,40.4kB / 44.3kB,0B / 1.97MB
0.54%,50.55MiB / 3.835GiB,40.5kB / 44.3kB,0B / 1.97MB
0.54%,50.55MiB / 3.835GiB,40.5kB / 44.3kB,0B / 1.97MB
5.26%,50.56MiB / 3.835GiB,44.6kB / 50.1kB,0B / 2.02MB
5.26%,50.56MiB / 3.835GiB,44.6kB / 50.1kB,0B / 2.02MB
0.37%,50.56MiB / 3.835GiB,44.6kB / 50.1kB,0B / 2.02MB
0.37%,50.56MiB / 3.835GiB,44.6kB / 50.1kB,0B / 2.02MB
0.33%,50.56MiB / 3.835GiB,44.6kB / 50.1kB,0B / 2.02MB
0.33%,50.56MiB / 3.835GiB,44.6kB / 50.1kB,0B / 2.02MB
0.25%,50.56MiB / 3.835GiB,44.6kB / 50.1kB,0B / 2.02MB
0.25%,50.56MiB / 3.835GiB,44.6kB / 50.1kB,0B / 2.02MB
0.35%,50.56MiB / 3.835GiB,44.6kB / 50.1kB,0B / 2.02MB
0.35%,50.56MiB / 3.835GiB,44.6kB / 50.1kB,0B / 2.02MB
2.28%,50.57MiB / 3.835GiB,44.6kB / 50.1kB,0B / 2.02MB
2.28%,50.57MiB / 3.835GiB,44.6kB / 50.1kB,0B / 2.02MB
1.47%,50.57MiB / 3.835GiB,44.6kB / 50.1kB,0B / 2.02MB
1.47%,50.57MiB / 3.835GiB,44.6kB / 50.1kB,0B / 2.02MB
0.47%,50.57MiB / 3.835GiB,44.6kB / 50.1kB,0B / 2.02MB
0.47%,50.57MiB / 3.835GiB,44.6kB / 50.1kB,0B / 2.02MB
0.59%,50.57MiB / 3.835GiB,44.6kB / 50.1kB,0B / 2.02MB
0.59%,50.57MiB / 3.835GiB,44.6kB / 50.1kB,0B / 2.02MB
0.45%,50.57MiB / 3.835GiB,44.6kB / 50.1kB,0B / 2.02MB
0.45%,50.57MiB / 3.835GiB,44.6kB / 50.1kB,0B / 2.02MB
0.69%,50.57MiB / 3.835GiB,44.6kB / 50.1kB,0B / 2.02MB
0.69%,50.57MiB / 3.835GiB,44.6kB / 50.1kB,0B / 2.02MB
0.50%,50.57MiB / 3.835GiB,44.6kB / 50.1kB,0B / 2.02MB
0.50%,50.57MiB / 3.835GiB,44.6kB / 50.1kB,0B / 2.02MB
17.02%,54.36MiB / 3.835GiB,70.6kB / 57.5kB,0B / 2.02MB
17.02%,54.36MiB / 3.835GiB,70.6kB / 57.5kB,0B / 2.02MB
19.29%,76.95MiB / 3.835GiB,110kB / 68.8kB,0B / 2.02MB
19.29%,76.95MiB / 3.835GiB,110kB / 68.8kB,0B / 2.02MB
20.46%,106.1MiB / 3.835GiB,147kB / 79.7kB,0B / 2.18MB
20.46%,106.1MiB / 3.835GiB,147kB / 79.7kB,0B / 2.18MB
19.76%,117.5MiB / 3.835GiB,194kB / 93.2kB,0B / 2.22MB
19.76%,117.5MiB / 3.835GiB,194kB / 93.2kB,0B / 2.22MB
18.33%,129.6MiB / 3.835GiB,243kB / 107kB,0B / 2.22MB
18.33%,129.6MiB / 3.835GiB,243kB / 107kB,0B / 2.22MB
19.83%,147.6MiB / 3.835GiB,297kB / 123kB,0B / 2.22MB
19.83%,147.6MiB / 3.835GiB,297kB / 123kB,0B / 2.22MB
19.45%,189.8MiB / 3.835GiB,337kB / 134kB,0B / 2.22MB
19.45%,189.8MiB / 3.835GiB,337kB / 134kB,0B / 2.22MB
20.34%,218.2MiB / 3.835GiB,375kB / 146kB,0B / 2.22MB
20.34%,218.2MiB / 3.835GiB,375kB / 146kB,0B / 2.22MB
19.14%,229.9MiB / 3.835GiB,490kB / 299kB,0B / 2.22MB
19.14%,229.9MiB / 3.835GiB,490kB / 299kB,0B / 2.22MB
22.24%,227.7MiB / 3.835GiB,705kB / 574kB,0B / 2.22MB
22.24%,227.7MiB / 3.835GiB,705kB / 574kB,0B / 2.22MB
29.00%,226.2MiB / 3.835GiB,800kB / 636kB,0B / 2.22MB
29.00%,226.2MiB / 3.835GiB,800kB / 636kB,0B / 2.22MB
24.84%,223.1MiB / 3.835GiB,853kB / 700kB,0B / 2.22MB
24.84%,223.1MiB / 3.835GiB,853kB / 700kB,0B / 2.22MB
48.34%,218.7MiB / 3.835GiB,932kB / 815kB,0B / 2.22MB
48.34%,218.7MiB / 3.835GiB,932kB / 815kB,0B / 2.22MB
42.18%,215.7MiB / 3.835GiB,1.01MB / 928kB,0B / 2.22MB
42.18%,215.7MiB / 3.835GiB,1.01MB / 928kB,0B / 2.22MB
15.90%,204.2MiB / 3.835GiB,1.05MB / 990kB,0B / 2.22MB
15.90%,204.2MiB / 3.835GiB,1.05MB / 990kB,0B / 2.22MB
0.70%,192.5MiB / 3.835GiB,1.05MB / 990kB,0B / 2.22MB
0.70%,192.5MiB / 3.835GiB,1.05MB / 990kB,0B / 2.22MB
0.35%,181.3MiB / 3.835GiB,1.05MB / 990kB,0B / 2.22MB
0.35%,181.3MiB / 3.835GiB,1.05MB / 990kB,0B / 2.22MB
0.35%,181.3MiB / 3.835GiB,1.05MB / 990kB,0B / 2.22MB
1.43%,170.5MiB / 3.835GiB,1.05MB / 990kB,0B / 2.22MB
1.43%,170.5MiB / 3.835GiB,1.05MB / 990kB,0B / 2.22MB
0.25%,155.3MiB / 3.835GiB,1.05MB / 990kB,0B / 2.22MB
0.25%,155.3MiB / 3.835GiB,1.05MB / 990kB,0B / 2.22MB
1.54%,155.3MiB / 3.835GiB,1.05MB / 990kB,0B / 2.22MB
1.54%,155.3MiB / 3.835GiB,1.05MB / 990kB,0B / 2.22MB
0.17%,153.3MiB / 3.835GiB,1.05MB / 990kB,0B / 2.22MB
0.17%,153.3MiB / 3.835GiB,1.05MB / 990kB,0B / 2.22MB
0.17%,153.3MiB / 3.835GiB,1.05MB / 990kB,0B / 2.22MB
0.68%,152.5MiB / 3.835GiB,1.05MB / 990kB,0B / 2.22MB
0.68%,152.5MiB / 3.835GiB,1.05MB / 990kB,0B / 2.22MB
4.44%,147.6MiB / 3.835GiB,1.05MB / 990kB,0B / 2.22MB
4.44%,147.6MiB / 3.835GiB,1.05MB / 990kB,0B / 2.22MB
0.00%,0B / 0B,0B / 0B,0B / 0B
