CPU,Mem,Net,Block
1.59%,150.7MiB / 3.835GiB,132kB / 72.1kB,131kB / 410kB
1.59%,150.7MiB / 3.835GiB,132kB / 72.1kB,131kB / 410kB
12.72%,179.7MiB / 3.835GiB,132kB / 72.1kB,131kB / 410kB
12.72%,179.7MiB / 3.835GiB,132kB / 72.1kB,131kB / 410kB
12.72%,179.7MiB / 3.835GiB,132kB / 72.1kB,131kB / 410kB
50.70%,179.7MiB / 3.835GiB,132kB / 72.1kB,131kB / 410kB
50.70%,179.7MiB / 3.835GiB,132kB / 72.1kB,131kB / 410kB
56.65%,179.8MiB / 3.835GiB,132kB / 72.1kB,131kB / 410kB
56.65%,179.8MiB / 3.835GiB,132kB / 72.1kB,131kB / 410kB
61.62%,179.7MiB / 3.835GiB,132kB / 72.1kB,131kB / 410kB
61.62%,179.7MiB / 3.835GiB,132kB / 72.1kB,131kB / 410kB
56.32%,179.7MiB / 3.835GiB,132kB / 72.1kB,131kB / 410kB
56.32%,179.7MiB / 3.835GiB,132kB / 72.1kB,131kB / 410kB
35.12%,179.7MiB / 3.835GiB,132kB / 72.1kB,131kB / 410kB
35.12%,179.7MiB / 3.835GiB,132kB / 72.1kB,131kB / 410kB
1.50%,179.7MiB / 3.835GiB,132kB / 72.2kB,131kB / 410kB
1.50%,179.7MiB / 3.835GiB,132kB / 72.2kB,131kB / 410kB
2.61%,179.7MiB / 3.835GiB,134kB / 77.6kB,131kB / 410kB
2.61%,179.7MiB / 3.835GiB,134kB / 77.6kB,131kB / 410kB
2.83%,179.7MiB / 3.835GiB,147kB / 82.7kB,131kB / 459kB
2.83%,179.7MiB / 3.835GiB,147kB / 82.7kB,131kB / 459kB
1.62%,179.7MiB / 3.835GiB,147kB / 82.7kB,131kB / 459kB
1.62%,179.7MiB / 3.835GiB,147kB / 82.7kB,131kB / 459kB
1.56%,179.7MiB / 3.835GiB,147kB / 82.7kB,131kB / 459kB
1.56%,179.7MiB / 3.835GiB,147kB / 82.7kB,131kB / 459kB
1.57%,179.7MiB / 3.835GiB,147kB / 82.8kB,131kB / 459kB
1.57%,179.7MiB / 3.835GiB,147kB / 82.8kB,131kB / 459kB
1.46%,179.7MiB / 3.835GiB,148kB / 82.9kB,131kB / 459kB
1.46%,179.7MiB / 3.835GiB,148kB / 82.9kB,131kB / 459kB
1.64%,179.7MiB / 3.835GiB,148kB / 82.9kB,131kB / 459kB
1.64%,179.7MiB / 3.835GiB,148kB / 82.9kB,131kB / 459kB
1.71%,179.7MiB / 3.835GiB,148kB / 82.9kB,131kB / 459kB
1.71%,179.7MiB / 3.835GiB,148kB / 82.9kB,131kB / 459kB
1.93%,179.7MiB / 3.835GiB,148kB / 82.9kB,131kB / 459kB
1.93%,179.7MiB / 3.835GiB,148kB / 82.9kB,131kB / 459kB
1.72%,179.7MiB / 3.835GiB,148kB / 82.9kB,131kB / 459kB
1.72%,179.7MiB / 3.835GiB,148kB / 82.9kB,131kB / 459kB
1.94%,179.7MiB / 3.835GiB,148kB / 82.9kB,131kB / 459kB
1.94%,179.7MiB / 3.835GiB,148kB / 82.9kB,131kB / 459kB
1.61%,179.7MiB / 3.835GiB,148kB / 82.9kB,131kB / 459kB
1.61%,179.7MiB / 3.835GiB,148kB / 82.9kB,131kB / 459kB
1.88%,179.7MiB / 3.835GiB,148kB / 82.9kB,131kB / 459kB
1.88%,179.7MiB / 3.835GiB,148kB / 82.9kB,131kB / 459kB
16.70%,183.4MiB / 3.835GiB,279kB / 222kB,131kB / 459kB
16.70%,183.4MiB / 3.835GiB,279kB / 222kB,131kB / 459kB
19.56%,188.8MiB / 3.835GiB,429kB / 374kB,131kB / 459kB
19.56%,188.8MiB / 3.835GiB,429kB / 374kB,131kB / 459kB
18.23%,189.4MiB / 3.835GiB,590kB / 532kB,131kB / 459kB
18.23%,189.4MiB / 3.835GiB,590kB / 532kB,131kB / 459kB
19.94%,190MiB / 3.835GiB,759kB / 727kB,131kB / 459kB
19.94%,190MiB / 3.835GiB,759kB / 727kB,131kB / 459kB
19.67%,190.7MiB / 3.835GiB,937kB / 915kB,131kB / 459kB
19.67%,190.7MiB / 3.835GiB,937kB / 915kB,131kB / 459kB
19.51%,191.4MiB / 3.835GiB,1.12MB / 1.11MB,131kB / 459kB
19.51%,191.4MiB / 3.835GiB,1.12MB / 1.11MB,131kB / 459kB
18.32%,196.9MiB / 3.835GiB,1.31MB / 1.3MB,131kB / 459kB
18.32%,196.9MiB / 3.835GiB,1.31MB / 1.3MB,131kB / 459kB
20.68%,204.3MiB / 3.835GiB,1.49MB / 1.43MB,131kB / 459kB
20.68%,204.3MiB / 3.835GiB,1.49MB / 1.43MB,131kB / 459kB
18.43%,204.3MiB / 3.835GiB,1.82MB / 1.65MB,131kB / 459kB
18.43%,204.3MiB / 3.835GiB,1.82MB / 1.65MB,131kB / 459kB
23.04%,203.5MiB / 3.835GiB,2.36MB / 2.07MB,131kB / 459kB
23.04%,203.5MiB / 3.835GiB,2.36MB / 2.07MB,131kB / 459kB
28.26%,204MiB / 3.835GiB,2.53MB / 2.51MB,131kB / 459kB
28.26%,204MiB / 3.835GiB,2.53MB / 2.51MB,131kB / 459kB
20.37%,203.7MiB / 3.835GiB,2.65MB / 3.18MB,131kB / 459kB
20.37%,203.7MiB / 3.835GiB,2.65MB / 3.18MB,131kB / 459kB
18.62%,203.2MiB / 3.835GiB,2.84MB / 3.5MB,131kB / 459kB
18.62%,203.2MiB / 3.835GiB,2.84MB / 3.5MB,131kB / 459kB
23.69%,202.8MiB / 3.835GiB,3.06MB / 3.84MB,131kB / 459kB
23.69%,202.8MiB / 3.835GiB,3.06MB / 3.84MB,131kB / 459kB
14.64%,202.5MiB / 3.835GiB,3.18MB / 4.03MB,131kB / 459kB
14.64%,202.5MiB / 3.835GiB,3.18MB / 4.03MB,131kB / 459kB
2.16%,202.5MiB / 3.835GiB,3.18MB / 4.03MB,131kB / 459kB
2.16%,202.5MiB / 3.835GiB,3.18MB / 4.03MB,131kB / 459kB
2.16%,202.5MiB / 3.835GiB,3.18MB / 4.03MB,131kB / 459kB
1.61%,202.5MiB / 3.835GiB,3.18MB / 4.03MB,131kB / 459kB
1.61%,202.5MiB / 3.835GiB,3.18MB / 4.03MB,131kB / 459kB
1.60%,202.5MiB / 3.835GiB,3.18MB / 4.03MB,131kB / 459kB
1.60%,202.5MiB / 3.835GiB,3.18MB / 4.03MB,131kB / 459kB
1.71%,202.5MiB / 3.835GiB,3.18MB / 4.03MB,131kB / 459kB
1.71%,202.5MiB / 3.835GiB,3.18MB / 4.03MB,131kB / 459kB
1.73%,202.5MiB / 3.835GiB,3.18MB / 4.03MB,131kB / 459kB
1.73%,202.5MiB / 3.835GiB,3.18MB / 4.03MB,131kB / 459kB
1.68%,202.5MiB / 3.835GiB,3.18MB / 4.03MB,131kB / 459kB
1.68%,202.5MiB / 3.835GiB,3.18MB / 4.03MB,131kB / 459kB
1.68%,202.5MiB / 3.835GiB,3.18MB / 4.03MB,131kB / 459kB
0.00%,0B / 0B,0B / 0B,0B / 0B
0.00%,0B / 0B,0B / 0B,0B / 0B
