CPU,Mem,Net,Block
0.09%,14.41MiB / 3.835GiB,35.7kB / 63kB,0B / 369kB
0.09%,14.41MiB / 3.835GiB,35.7kB / 63kB,0B / 369kB
0.11%,14.41MiB / 3.835GiB,35.7kB / 63kB,0B / 369kB
0.11%,14.41MiB / 3.835GiB,35.7kB / 63kB,0B / 369kB
0.07%,14.41MiB / 3.835GiB,35.7kB / 63kB,0B / 369kB
0.07%,14.41MiB / 3.835GiB,35.7kB / 63kB,0B / 369kB
0.12%,14.41MiB / 3.835GiB,35.7kB / 63kB,0B / 369kB
0.12%,14.41MiB / 3.835GiB,35.7kB / 63kB,0B / 369kB
0.09%,14.41MiB / 3.835GiB,35.7kB / 63kB,0B / 369kB
0.09%,14.41MiB / 3.835GiB,35.7kB / 63kB,0B / 369kB
0.10%,14.41MiB / 3.835GiB,35.7kB / 63kB,0B / 369kB
0.10%,14.41MiB / 3.835GiB,35.7kB / 63kB,0B / 369kB
0.09%,14.41MiB / 3.835GiB,35.9kB / 63.2kB,0B / 369kB
0.09%,14.41MiB / 3.835GiB,35.9kB / 63.2kB,0B / 369kB
0.54%,14.42MiB / 3.835GiB,41.8kB / 75.3kB,0B / 410kB
0.54%,14.42MiB / 3.835GiB,41.8kB / 75.3kB,0B / 410kB
0.06%,14.42MiB / 3.835GiB,41.8kB / 75.3kB,0B / 410kB
0.06%,14.42MiB / 3.835GiB,41.8kB / 75.3kB,0B / 410kB
0.08%,14.42MiB / 3.835GiB,41.8kB / 75.3kB,0B / 410kB
0.08%,14.42MiB / 3.835GiB,41.8kB / 75.3kB,0B / 410kB
0.07%,14.42MiB / 3.835GiB,41.8kB / 75.3kB,0B / 410kB
0.07%,14.42MiB / 3.835GiB,41.8kB / 75.3kB,0B / 410kB
0.11%,14.42MiB / 3.835GiB,41.8kB / 75.3kB,0B / 410kB
0.11%,14.42MiB / 3.835GiB,41.8kB / 75.3kB,0B / 410kB
0.07%,14.42MiB / 3.835GiB,41.9kB / 75.3kB,0B / 410kB
0.07%,14.42MiB / 3.835GiB,41.9kB / 75.3kB,0B / 410kB
0.11%,14.42MiB / 3.835GiB,41.9kB / 75.3kB,0B / 410kB
0.11%,14.42MiB / 3.835GiB,41.9kB / 75.3kB,0B / 410kB
0.07%,14.42MiB / 3.835GiB,41.9kB / 75.3kB,0B / 410kB
0.07%,14.42MiB / 3.835GiB,41.9kB / 75.3kB,0B / 410kB
0.09%,14.42MiB / 3.835GiB,41.9kB / 75.3kB,0B / 410kB
0.09%,14.42MiB / 3.835GiB,41.9kB / 75.3kB,0B / 410kB
0.08%,14.42MiB / 3.835GiB,41.9kB / 75.3kB,0B / 410kB
0.08%,14.42MiB / 3.835GiB,41.9kB / 75.3kB,0B / 410kB
0.09%,14.42MiB / 3.835GiB,41.9kB / 75.3kB,0B / 410kB
0.09%,14.42MiB / 3.835GiB,41.9kB / 75.3kB,0B / 410kB
0.07%,14.42MiB / 3.835GiB,41.9kB / 75.3kB,0B / 410kB
0.07%,14.42MiB / 3.835GiB,41.9kB / 75.3kB,0B / 410kB
0.10%,14.42MiB / 3.835GiB,41.9kB / 75.3kB,0B / 410kB
0.10%,14.42MiB / 3.835GiB,41.9kB / 75.3kB,0B / 410kB
0.08%,14.42MiB / 3.835GiB,41.9kB / 75.3kB,0B / 410kB
0.08%,14.42MiB / 3.835GiB,41.9kB / 75.3kB,0B / 410kB
0.10%,14.42MiB / 3.835GiB,41.9kB / 75.3kB,0B / 410kB
0.10%,14.42MiB / 3.835GiB,41.9kB / 75.3kB,0B / 410kB
0.07%,14.42MiB / 3.835GiB,42kB / 75.5kB,0B / 410kB
0.07%,14.42MiB / 3.835GiB,42kB / 75.5kB,0B / 410kB
0.10%,14.42MiB / 3.835GiB,42kB / 75.5kB,0B / 410kB
0.10%,14.42MiB / 3.835GiB,42kB / 75.5kB,0B / 410kB
0.07%,14.42MiB / 3.835GiB,42kB / 75.5kB,0B / 410kB
0.07%,14.42MiB / 3.835GiB,42kB / 75.5kB,0B / 410kB
0.08%,14.42MiB / 3.835GiB,42kB / 75.5kB,0B / 410kB
0.08%,14.42MiB / 3.835GiB,42kB / 75.5kB,0B / 410kB
0.08%,14.42MiB / 3.835GiB,42kB / 75.5kB,0B / 410kB
0.08%,14.42MiB / 3.835GiB,42kB / 75.5kB,0B / 410kB
0.07%,14.42MiB / 3.835GiB,42kB / 75.5kB,0B / 410kB
0.07%,14.42MiB / 3.835GiB,42kB / 75.5kB,0B / 410kB
0.08%,14.42MiB / 3.835GiB,42kB / 75.5kB,0B / 410kB
0.08%,14.42MiB / 3.835GiB,42kB / 75.5kB,0B / 410kB
0.08%,14.42MiB / 3.835GiB,42kB / 75.5kB,0B / 410kB
0.08%,14.42MiB / 3.835GiB,42kB / 75.5kB,0B / 410kB
0.10%,14.42MiB / 3.835GiB,42kB / 75.5kB,0B / 410kB
0.10%,14.42MiB / 3.835GiB,42kB / 75.5kB,0B / 410kB
0.10%,14.42MiB / 3.835GiB,42kB / 75.5kB,0B / 410kB
0.10%,14.42MiB / 3.835GiB,42kB / 75.5kB,0B / 410kB
0.11%,14.42MiB / 3.835GiB,42kB / 75.5kB,0B / 410kB
0.11%,14.42MiB / 3.835GiB,42kB / 75.5kB,0B / 410kB
0.07%,14.42MiB / 3.835GiB,42kB / 75.5kB,0B / 410kB
0.07%,14.42MiB / 3.835GiB,42kB / 75.5kB,0B / 410kB
0.10%,14.42MiB / 3.835GiB,42kB / 75.5kB,0B / 410kB
0.10%,14.42MiB / 3.835GiB,42kB / 75.5kB,0B / 410kB
0.10%,14.42MiB / 3.835GiB,42kB / 75.5kB,0B / 410kB
0.07%,14.42MiB / 3.835GiB,42kB / 75.5kB,0B / 410kB
0.07%,14.42MiB / 3.835GiB,42kB / 75.5kB,0B / 410kB
0.08%,14.42MiB / 3.835GiB,42kB / 75.5kB,0B / 410kB
0.08%,14.42MiB / 3.835GiB,42kB / 75.5kB,0B / 410kB
0.07%,14.42MiB / 3.835GiB,42.1kB / 75.6kB,0B / 410kB
0.07%,14.42MiB / 3.835GiB,42.1kB / 75.6kB,0B / 410kB
0.09%,14.42MiB / 3.835GiB,42.1kB / 75.6kB,0B / 410kB
0.09%,14.42MiB / 3.835GiB,42.1kB / 75.6kB,0B / 410kB
0.07%,14.42MiB / 3.835GiB,42.1kB / 75.6kB,0B / 410kB
0.07%,14.42MiB / 3.835GiB,42.1kB / 75.6kB,0B / 410kB
0.23%,14.41MiB / 3.835GiB,42.6kB / 76kB,0B / 410kB
0.23%,14.41MiB / 3.835GiB,42.6kB / 76kB,0B / 410kB
0.23%,14.41MiB / 3.835GiB,42.6kB / 76kB,0B / 410kB
0.00%,0B / 0B,0B / 0B,0B / 0B
0.00%,0B / 0B,0B / 0B,0B / 0B
