CPU,Mem,Net,Block
0.41%,50.34MiB / 3.835GiB,42.5kB / 50kB,0B / 1.97MB
0.41%,50.34MiB / 3.835GiB,42.5kB / 50kB,0B / 1.97MB
0.55%,50.34MiB / 3.835GiB,42.5kB / 50kB,0B / 1.97MB
0.55%,50.34MiB / 3.835GiB,42.5kB / 50kB,0B / 1.97MB
0.32%,50.34MiB / 3.835GiB,42.5kB / 50.1kB,0B / 1.97MB
0.32%,50.34MiB / 3.835GiB,42.5kB / 50.1kB,0B / 1.97MB
0.49%,50.34MiB / 3.835GiB,42.5kB / 50.1kB,0B / 1.97MB
0.49%,50.34MiB / 3.835GiB,42.5kB / 50.1kB,0B / 1.97MB
0.50%,50.34MiB / 3.835GiB,42.5kB / 50.1kB,0B / 1.97MB
0.50%,50.34MiB / 3.835GiB,42.5kB / 50.1kB,0B / 1.97MB
0.46%,50.34MiB / 3.835GiB,42.5kB / 50.1kB,0B / 1.97MB
0.46%,50.34MiB / 3.835GiB,42.5kB / 50.1kB,0B / 1.97MB
0.32%,50.34MiB / 3.835GiB,42.5kB / 50.1kB,0B / 1.97MB
0.32%,50.34MiB / 3.835GiB,42.5kB / 50.1kB,0B / 1.97MB
0.67%,50.34MiB / 3.835GiB,42.5kB / 50.1kB,0B / 1.97MB
0.67%,50.34MiB / 3.835GiB,42.5kB / 50.1kB,0B / 1.97MB
3.01%,50.35MiB / 3.835GiB,42.5kB / 50.1kB,0B / 1.97MB
3.01%,50.35MiB / 3.835GiB,42.5kB / 50.1kB,0B / 1.97MB
0.65%,50.35MiB / 3.835GiB,42.5kB / 50.1kB,0B / 1.97MB
0.65%,50.35MiB / 3.835GiB,42.5kB / 50.1kB,0B / 1.97MB
2.40%,50.35MiB / 3.835GiB,42.5kB / 50.1kB,0B / 1.97MB
2.40%,50.35MiB / 3.835GiB,42.5kB / 50.1kB,0B / 1.97MB
0.47%,50.35MiB / 3.835GiB,42.5kB / 50.1kB,0B / 1.97MB
0.47%,50.35MiB / 3.835GiB,42.5kB / 50.1kB,0B / 1.97MB
4.13%,50.36MiB / 3.835GiB,47kB / 55.9kB,0B / 2.02MB
4.13%,50.36MiB / 3.835GiB,47kB / 55.9kB,0B / 2.02MB
4.13%,50.36MiB / 3.835GiB,47kB / 55.9kB,0B / 2.02MB
0.89%,50.36MiB / 3.835GiB,47.1kB / 55.9kB,0B / 2.02MB
0.89%,50.36MiB / 3.835GiB,47.1kB / 55.9kB,0B / 2.02MB
0.34%,50.36MiB / 3.835GiB,47.1kB / 55.9kB,0B / 2.02MB
0.34%,50.36MiB / 3.835GiB,47.1kB / 55.9kB,0B / 2.02MB
0.36%,50.36MiB / 3.835GiB,47.1kB / 55.9kB,0B / 2.02MB
0.36%,50.36MiB / 3.835GiB,47.1kB / 55.9kB,0B / 2.02MB
0.30%,50.36MiB / 3.835GiB,47.1kB / 55.9kB,0B / 2.02MB
0.30%,50.36MiB / 3.835GiB,47.1kB / 55.9kB,0B / 2.02MB
0.45%,50.36MiB / 3.835GiB,47.1kB / 55.9kB,0B / 2.02MB
0.45%,50.36MiB / 3.835GiB,47.1kB / 55.9kB,0B / 2.02MB
2.33%,50.37MiB / 3.835GiB,47.1kB / 55.9kB,0B / 2.02MB
2.33%,50.37MiB / 3.835GiB,47.1kB / 55.9kB,0B / 2.02MB
0.48%,50.37MiB / 3.835GiB,47.1kB / 55.9kB,0B / 2.02MB
0.48%,50.37MiB / 3.835GiB,47.1kB / 55.9kB,0B / 2.02MB
1.54%,50.37MiB / 3.835GiB,47.1kB / 55.9kB,0B / 2.02MB
1.54%,50.37MiB / 3.835GiB,47.1kB / 55.9kB,0B / 2.02MB
0.36%,50.37MiB / 3.835GiB,47.1kB / 55.9kB,0B / 2.02MB
0.36%,50.37MiB / 3.835GiB,47.1kB / 55.9kB,0B / 2.02MB
0.31%,50.37MiB / 3.835GiB,47.1kB / 55.9kB,0B / 2.02MB
0.31%,50.37MiB / 3.835GiB,47.1kB / 55.9kB,0B / 2.02MB
0.50%,50.37MiB / 3.835GiB,47.1kB / 55.9kB,0B / 2.02MB
0.50%,50.37MiB / 3.835GiB,47.1kB / 55.9kB,0B / 2.02MB
2.93%,50.37MiB / 3.835GiB,49kB / 57.9kB,0B / 2.02MB
2.93%,50.37MiB / 3.835GiB,49kB / 57.9kB,0B / 2.02MB
11.05%,50.39MiB / 3.835GiB,62.9kB / 73.3kB,0B / 2.02MB
11.05%,50.39MiB / 3.835GiB,62.9kB / 73.3kB,0B / 2.02MB
18.55%,50.85MiB / 3.835GiB,95.8kB / 106kB,0B / 2.24MB
18.55%,50.85MiB / 3.835GiB,95.8kB / 106kB,0B / 2.24MB
19.29%,52.39MiB / 3.835GiB,131kB / 140kB,0B / 2.64MB
19.29%,52.39MiB / 3.835GiB,131kB / 140kB,0B / 2.64MB
19.44%,53.19MiB / 3.835GiB,154kB / 169kB,0B / 2.81MB
19.44%,53.19MiB / 3.835GiB,154kB / 169kB,0B / 2.81MB
14.44%,53.84MiB / 3.835GiB,192kB / 207kB,0B / 2.81MB
14.44%,53.84MiB / 3.835GiB,192kB / 207kB,0B / 2.81MB
18.42%,53.99MiB / 3.835GiB,230kB / 245kB,0B / 3.03MB
18.42%,53.99MiB / 3.835GiB,230kB / 245kB,0B / 3.03MB
17.93%,54.03MiB / 3.835GiB,263kB / 278kB,0B / 3.2MB
17.93%,54.03MiB / 3.835GiB,263kB / 278kB,0B / 3.2MB
17.61%,55.93MiB / 3.835GiB,312kB / 328kB,0B / 3.23MB
17.61%,55.93MiB / 3.835GiB,312kB / 328kB,0B / 3.23MB
19.64%,56.08MiB / 3.835GiB,342kB / 354kB,0B / 3.46MB
19.64%,56.08MiB / 3.835GiB,342kB / 354kB,0B / 3.46MB
16.38%,56.1MiB / 3.835GiB,374kB / 392kB,0B / 3.46MB
16.38%,56.1MiB / 3.835GiB,374kB / 392kB,0B / 3.46MB
17.54%,56.22MiB / 3.835GiB,418kB / 422kB,0B / 3.63MB
17.54%,56.22MiB / 3.835GiB,418kB / 422kB,0B / 3.63MB
18.12%,61.77MiB / 3.835GiB,488kB / 465kB,0B / 3.63MB
18.12%,61.77MiB / 3.835GiB,488kB / 465kB,0B / 3.63MB
18.97%,66.1MiB / 3.835GiB,534kB / 545kB,0B / 3.63MB
18.97%,66.1MiB / 3.835GiB,534kB / 545kB,0B / 3.63MB
24.03%,67.14MiB / 3.835GiB,626kB / 613kB,0B / 3.63MB
24.03%,67.14MiB / 3.835GiB,626kB / 613kB,0B / 3.63MB
15.66%,63.41MiB / 3.835GiB,658kB / 665kB,0B / 3.74MB
15.66%,63.41MiB / 3.835GiB,658kB / 665kB,0B / 3.74MB
20.78%,63.4MiB / 3.835GiB,684kB / 696kB,0B / 4.09MB
20.78%,63.4MiB / 3.835GiB,684kB / 696kB,0B / 4.09MB
27.19%,63.36MiB / 3.835GiB,703kB / 715kB,0B / 4.53MB
27.19%,63.36MiB / 3.835GiB,703kB / 715kB,0B / 4.53MB
51.37%,63.48MiB / 3.835GiB,746kB / 762kB,0B / 5.56MB
51.37%,63.48MiB / 3.835GiB,746kB / 762kB,0B / 5.56MB
63.26%,63.8MiB / 3.835GiB,812kB / 828kB,0B / 6.8MB
63.26%,63.8MiB / 3.835GiB,812kB / 828kB,0B / 6.8MB
50.62%,63.99MiB / 3.835GiB,855kB / 874kB,0B / 7.72MB
50.62%,63.99MiB / 3.835GiB,855kB / 874kB,0B / 7.72MB
37.90%,64.17MiB / 3.835GiB,889kB / 904kB,0B / 8.34MB
37.90%,64.17MiB / 3.835GiB,889kB / 904kB,0B / 8.34MB
47.57%,64.3MiB / 3.835GiB,916kB / 941kB,0B / 9MB
47.57%,64.3MiB / 3.835GiB,916kB / 941kB,0B / 9MB
43.10%,64.43MiB / 3.835GiB,949kB / 973kB,0B / 9.63MB
43.10%,64.43MiB / 3.835GiB,949kB / 973kB,0B / 9.63MB
67.00%,64.77MiB / 3.835GiB,1MB / 1.03MB,0B / 10.7MB
67.00%,64.77MiB / 3.835GiB,1MB / 1.03MB,0B / 10.7MB
66.73%,65.09MiB / 3.835GiB,1.07MB / 1.09MB,0B / 11.8MB
66.73%,65.09MiB / 3.835GiB,1.07MB / 1.09MB,0B / 11.8MB
66.73%,65.09MiB / 3.835GiB,1.07MB / 1.09MB,0B / 11.8MB
63.93%,65.38MiB / 3.835GiB,1.14MB / 1.15MB,0B / 12.8MB
63.93%,65.38MiB / 3.835GiB,1.14MB / 1.15MB,0B / 12.8MB
25.89%,65.48MiB / 3.835GiB,1.15MB / 1.17MB,0B / 13.1MB
25.89%,65.48MiB / 3.835GiB,1.15MB / 1.17MB,0B / 13.1MB
0.48%,65.48MiB / 3.835GiB,1.15MB / 1.17MB,0B / 13.1MB
0.48%,65.48MiB / 3.835GiB,1.15MB / 1.17MB,0B / 13.1MB
0.84%,65.5MiB / 3.835GiB,1.15MB / 1.17MB,0B / 13.1MB
0.84%,65.5MiB / 3.835GiB,1.15MB / 1.17MB,0B / 13.1MB
0.61%,65.5MiB / 3.835GiB,1.15MB / 1.17MB,0B / 13.1MB
0.61%,65.5MiB / 3.835GiB,1.15MB / 1.17MB,0B / 13.1MB
0.95%,65.53MiB / 3.835GiB,1.15MB / 1.17MB,0B / 13.1MB
0.95%,65.53MiB / 3.835GiB,1.15MB / 1.17MB,0B / 13.1MB
0.59%,65.54MiB / 3.835GiB,1.15MB / 1.17MB,0B / 13.1MB
0.59%,65.54MiB / 3.835GiB,1.15MB / 1.17MB,0B / 13.1MB
0.20%,65.54MiB / 3.835GiB,1.15MB / 1.17MB,0B / 13.1MB
0.20%,65.54MiB / 3.835GiB,1.15MB / 1.17MB,0B / 13.1MB
0.20%,65.54MiB / 3.835GiB,1.15MB / 1.17MB,0B / 13.1MB
0.20%,65.54MiB / 3.835GiB,1.15MB / 1.17MB,0B / 13.1MB
4.01%,64.12MiB / 3.835GiB,1.15MB / 1.17MB,0B / 13.1MB
4.01%,64.12MiB / 3.835GiB,1.15MB / 1.17MB,0B / 13.1MB
0.00%,0B / 0B,0B / 0B,0B / 0B
