CPU,Mem,Net,Block
1.51%,155MiB / 3.835GiB,156kB / 89.3kB,0B / 459kB
1.51%,155MiB / 3.835GiB,156kB / 89.3kB,0B / 459kB
1.45%,155MiB / 3.835GiB,156kB / 89.3kB,0B / 459kB
1.45%,155MiB / 3.835GiB,156kB / 89.3kB,0B / 459kB
15.01%,155.2MiB / 3.835GiB,283kB / 828kB,0B / 459kB
15.01%,155.2MiB / 3.835GiB,283kB / 828kB,0B / 459kB
18.02%,155.5MiB / 3.835GiB,560kB / 983kB,0B / 737kB
18.02%,155.5MiB / 3.835GiB,560kB / 983kB,0B / 737kB
17.42%,155.7MiB / 3.835GiB,789kB / 1.18MB,0B / 860kB
17.42%,155.7MiB / 3.835GiB,789kB / 1.18MB,0B / 860kB
13.10%,155.9MiB / 3.835GiB,1.1MB / 1.31MB,0B / 999kB
13.10%,155.9MiB / 3.835GiB,1.1MB / 1.31MB,0B / 999kB
13.10%,155.9MiB / 3.835GiB,1.1MB / 1.31MB,0B / 999kB
19.30%,156.3MiB / 3.835GiB,1.42MB / 1.57MB,0B / 1.06MB
19.30%,156.3MiB / 3.835GiB,1.42MB / 1.57MB,0B / 1.06MB
16.77%,156.5MiB / 3.835GiB,1.79MB / 1.81MB,0B / 1.16MB
16.77%,156.5MiB / 3.835GiB,1.79MB / 1.81MB,0B / 1.16MB
15.26%,156.7MiB / 3.835GiB,2.26MB / 1.93MB,0B / 1.38MB
15.26%,156.7MiB / 3.835GiB,2.26MB / 1.93MB,0B / 1.38MB
19.87%,156.7MiB / 3.835GiB,2.58MB / 2.23MB,0B / 1.57MB
19.87%,156.7MiB / 3.835GiB,2.58MB / 2.23MB,0B / 1.57MB
17.15%,156.9MiB / 3.835GiB,3.01MB / 2.41MB,0B / 1.7MB
17.15%,156.9MiB / 3.835GiB,3.01MB / 2.41MB,0B / 1.7MB
19.12%,157MiB / 3.835GiB,3.39MB / 2.66MB,0B / 1.71MB
19.12%,157MiB / 3.835GiB,3.39MB / 2.66MB,0B / 1.71MB
20.12%,156.9MiB / 3.835GiB,3.74MB / 2.91MB,0B / 1.93MB
20.12%,156.9MiB / 3.835GiB,3.74MB / 2.91MB,0B / 1.93MB
14.67%,157.3MiB / 3.835GiB,4.25MB / 3.13MB,0B / 1.93MB
14.67%,157.3MiB / 3.835GiB,4.25MB / 3.13MB,0B / 1.93MB
20.18%,157.5MiB / 3.835GiB,4.65MB / 3.35MB,0B / 1.98MB
20.18%,157.5MiB / 3.835GiB,4.65MB / 3.35MB,0B / 1.98MB
24.43%,157.3MiB / 3.835GiB,5.02MB / 3.74MB,0B / 1.98MB
24.43%,157.3MiB / 3.835GiB,5.02MB / 3.74MB,0B / 1.98MB
15.93%,157.6MiB / 3.835GiB,5.6MB / 4.04MB,0B / 2MB
15.93%,157.6MiB / 3.835GiB,5.6MB / 4.04MB,0B / 2MB
12.55%,157.5MiB / 3.835GiB,6.26MB / 4.21MB,0B / 2.18MB
12.55%,157.5MiB / 3.835GiB,6.26MB / 4.21MB,0B / 2.18MB
19.88%,158.3MiB / 3.835GiB,6.51MB / 4.3MB,0B / 3.5MB
19.88%,158.3MiB / 3.835GiB,6.51MB / 4.3MB,0B / 3.5MB
17.58%,158.5MiB / 3.835GiB,6.56MB / 4.39MB,0B / 4.47MB
17.58%,158.5MiB / 3.835GiB,6.56MB / 4.39MB,0B / 4.47MB
17.47%,159MiB / 3.835GiB,6.63MB / 4.48MB,0B / 5.32MB
17.47%,159MiB / 3.835GiB,6.63MB / 4.48MB,0B / 5.32MB
17.82%,159.3MiB / 3.835GiB,6.68MB / 4.56MB,0B / 6.41MB
17.82%,159.3MiB / 3.835GiB,6.68MB / 4.56MB,0B / 6.41MB
22.11%,159.9MiB / 3.835GiB,6.74MB / 4.66MB,0B / 7.78MB
22.11%,159.9MiB / 3.835GiB,6.74MB / 4.66MB,0B / 7.78MB
17.62%,160.3MiB / 3.835GiB,6.8MB / 4.78MB,0B / 8.82MB
17.62%,160.3MiB / 3.835GiB,6.8MB / 4.78MB,0B / 8.82MB
18.92%,160.8MiB / 3.835GiB,6.85MB / 4.88MB,0B / 10.1MB
18.92%,160.8MiB / 3.835GiB,6.85MB / 4.88MB,0B / 10.1MB
2.66%,160.8MiB / 3.835GiB,6.86MB / 4.9MB,0B / 10.1MB
2.66%,160.8MiB / 3.835GiB,6.86MB / 4.9MB,0B / 10.1MB
1.91%,160.8MiB / 3.835GiB,6.86MB / 4.9MB,0B / 10.1MB
1.91%,160.8MiB / 3.835GiB,6.86MB / 4.9MB,0B / 10.1MB
2.00%,160.8MiB / 3.835GiB,6.86MB / 4.9MB,0B / 10.1MB
2.00%,160.8MiB / 3.835GiB,6.86MB / 4.9MB,0B / 10.1MB
1.39%,160.8MiB / 3.835GiB,6.86MB / 4.9MB,0B / 10.1MB
1.39%,160.8MiB / 3.835GiB,6.86MB / 4.9MB,0B / 10.1MB
1.77%,160.8MiB / 3.835GiB,6.86MB / 4.9MB,0B / 10.1MB
1.77%,160.8MiB / 3.835GiB,6.86MB / 4.9MB,0B / 10.1MB
2.09%,160.8MiB / 3.835GiB,6.86MB / 4.9MB,0B / 10.1MB
2.09%,160.8MiB / 3.835GiB,6.86MB / 4.9MB,0B / 10.1MB
1.91%,160.8MiB / 3.835GiB,6.86MB / 4.9MB,0B / 10.1MB
1.91%,160.8MiB / 3.835GiB,6.86MB / 4.9MB,0B / 10.1MB
1.66%,160.8MiB / 3.835GiB,6.86MB / 4.9MB,0B / 10.1MB
1.66%,160.8MiB / 3.835GiB,6.86MB / 4.9MB,0B / 10.1MB
1.67%,160.8MiB / 3.835GiB,6.86MB / 4.9MB,0B / 10.1MB
1.67%,160.8MiB / 3.835GiB,6.86MB / 4.9MB,0B / 10.1MB
1.66%,160.8MiB / 3.835GiB,6.86MB / 4.9MB,0B / 10.1MB
1.66%,160.8MiB / 3.835GiB,6.86MB / 4.9MB,0B / 10.1MB
1.69%,160.8MiB / 3.835GiB,6.86MB / 4.9MB,0B / 10.1MB
1.69%,160.8MiB / 3.835GiB,6.86MB / 4.9MB,0B / 10.1MB
22.68%,161.1MiB / 3.835GiB,7.07MB / 5.7MB,0B / 10.1MB
22.68%,161.1MiB / 3.835GiB,7.07MB / 5.7MB,0B / 10.1MB
4.01%,161.2MiB / 3.835GiB,7.08MB / 5.73MB,0B / 10.1MB
4.01%,161.2MiB / 3.835GiB,7.08MB / 5.73MB,0B / 10.1MB
1.48%,161.2MiB / 3.835GiB,7.08MB / 5.73MB,0B / 10.1MB
1.48%,161.2MiB / 3.835GiB,7.08MB / 5.73MB,0B / 10.1MB
4.06%,161.2MiB / 3.835GiB,7.32MB / 5.75MB,0B / 10.1MB
4.06%,161.2MiB / 3.835GiB,7.32MB / 5.75MB,0B / 10.1MB
2.62%,161.2MiB / 3.835GiB,7.58MB / 5.77MB,0B / 10.1MB
2.62%,161.2MiB / 3.835GiB,7.58MB / 5.77MB,0B / 10.1MB
2.34%,161.2MiB / 3.835GiB,7.73MB / 5.77MB,0B / 10.1MB
2.34%,161.2MiB / 3.835GiB,7.73MB / 5.77MB,0B / 10.1MB
2.34%,161.2MiB / 3.835GiB,7.73MB / 5.77MB,0B / 10.1MB
3.44%,161.2MiB / 3.835GiB,8.04MB / 5.79MB,0B / 10.1MB
3.44%,161.2MiB / 3.835GiB,8.04MB / 5.79MB,0B / 10.1MB
2.85%,161.2MiB / 3.835GiB,8.27MB / 5.8MB,0B / 10.1MB
2.85%,161.2MiB / 3.835GiB,8.27MB / 5.8MB,0B / 10.1MB
4.23%,161.2MiB / 3.835GiB,8.78MB / 5.82MB,0B / 10.1MB
4.23%,161.2MiB / 3.835GiB,8.78MB / 5.82MB,0B / 10.1MB
2.82%,161.2MiB / 3.835GiB,9.04MB / 5.83MB,0B / 10.1MB
2.82%,161.2MiB / 3.835GiB,9.04MB / 5.83MB,0B / 10.1MB
2.78%,161.2MiB / 3.835GiB,9.27MB / 5.84MB,0B / 10.1MB
2.78%,161.2MiB / 3.835GiB,9.27MB / 5.84MB,0B / 10.1MB
2.98%,161.2MiB / 3.835GiB,9.55MB / 5.85MB,0B / 10.1MB
2.98%,161.2MiB / 3.835GiB,9.55MB / 5.85MB,0B / 10.1MB
3.91%,161.2MiB / 3.835GiB,10MB / 5.87MB,0B / 10.1MB
3.91%,161.2MiB / 3.835GiB,10MB / 5.87MB,0B / 10.1MB
2.89%,161.2MiB / 3.835GiB,10.3MB / 5.89MB,0B / 10.1MB
2.89%,161.2MiB / 3.835GiB,10.3MB / 5.89MB,0B / 10.1MB
3.12%,161.2MiB / 3.835GiB,10.6MB / 5.9MB,0B / 10.1MB
3.12%,161.2MiB / 3.835GiB,10.6MB / 5.9MB,0B / 10.1MB
3.26%,161.2MiB / 3.835GiB,10.9MB / 5.91MB,0B / 10.1MB
3.26%,161.2MiB / 3.835GiB,10.9MB / 5.91MB,0B / 10.1MB
36.12%,160.9MiB / 3.835GiB,11.5MB / 6.35MB,0B / 10.1MB
36.12%,160.9MiB / 3.835GiB,11.5MB / 6.35MB,0B / 10.1MB
63.46%,161.7MiB / 3.835GiB,14.1MB / 14.4MB,0B / 10.1MB
63.46%,161.7MiB / 3.835GiB,14.1MB / 14.4MB,0B / 10.1MB
2.14%,161.7MiB / 3.835GiB,14.1MB / 14.4MB,0B / 10.1MB
2.14%,161.7MiB / 3.835GiB,14.1MB / 14.4MB,0B / 10.1MB
2.09%,161.7MiB / 3.835GiB,14.1MB / 14.4MB,0B / 10.1MB
2.09%,161.7MiB / 3.835GiB,14.1MB / 14.4MB,0B / 10.1MB
1.93%,161.7MiB / 3.835GiB,14.1MB / 14.4MB,0B / 10.1MB
1.93%,161.7MiB / 3.835GiB,14.1MB / 14.4MB,0B / 10.1MB
2.05%,161.7MiB / 3.835GiB,14.1MB / 14.4MB,0B / 10.1MB
2.05%,161.7MiB / 3.835GiB,14.1MB / 14.4MB,0B / 10.1MB
1.68%,161.7MiB / 3.835GiB,14.1MB / 14.4MB,0B / 10.1MB
1.68%,161.7MiB / 3.835GiB,14.1MB / 14.4MB,0B / 10.1MB
1.76%,161.7MiB / 3.835GiB,14.1MB / 14.4MB,0B / 10.1MB
1.76%,161.7MiB / 3.835GiB,14.1MB / 14.4MB,0B / 10.1MB
0.00%,0B / 0B,0B / 0B,0B / 0B
