CPU,Mem,Net,Block
0.69%,14.73MiB / 3.835GiB,41.9kB / 75.3kB,229kB / 410kB
0.08%,14.73MiB / 3.835GiB,41.9kB / 75.3kB,229kB / 410kB
0.08%,14.73MiB / 3.835GiB,41.9kB / 75.3kB,229kB / 410kB
0.09%,14.73MiB / 3.835GiB,41.9kB / 75.3kB,229kB / 410kB
0.09%,14.73MiB / 3.835GiB,41.9kB / 75.3kB,229kB / 410kB
0.08%,14.73MiB / 3.835GiB,41.9kB / 75.3kB,229kB / 410kB
0.08%,14.73MiB / 3.835GiB,41.9kB / 75.3kB,229kB / 410kB
0.15%,14.73MiB / 3.835GiB,41.9kB / 75.3kB,229kB / 410kB
0.15%,14.73MiB / 3.835GiB,41.9kB / 75.3kB,229kB / 410kB
0.08%,14.73MiB / 3.835GiB,41.9kB / 75.3kB,229kB / 410kB
0.08%,14.73MiB / 3.835GiB,41.9kB / 75.3kB,229kB / 410kB
0.07%,14.73MiB / 3.835GiB,41.9kB / 75.3kB,229kB / 410kB
0.07%,14.73MiB / 3.835GiB,41.9kB / 75.3kB,229kB / 410kB
0.07%,14.73MiB / 3.835GiB,41.9kB / 75.3kB,229kB / 410kB
0.07%,14.73MiB / 3.835GiB,41.9kB / 75.3kB,229kB / 410kB
0.08%,14.73MiB / 3.835GiB,41.9kB / 75.3kB,229kB / 410kB
0.08%,14.73MiB / 3.835GiB,41.9kB / 75.3kB,229kB / 410kB
0.09%,14.73MiB / 3.835GiB,41.9kB / 75.3kB,229kB / 410kB
0.09%,14.73MiB / 3.835GiB,41.9kB / 75.3kB,229kB / 410kB
0.07%,14.73MiB / 3.835GiB,41.9kB / 75.3kB,229kB / 410kB
0.07%,14.73MiB / 3.835GiB,41.9kB / 75.3kB,229kB / 410kB
0.06%,14.73MiB / 3.835GiB,41.9kB / 75.3kB,229kB / 410kB
0.06%,14.73MiB / 3.835GiB,41.9kB / 75.3kB,229kB / 410kB
0.07%,14.73MiB / 3.835GiB,41.9kB / 75.3kB,229kB / 410kB
0.07%,14.73MiB / 3.835GiB,41.9kB / 75.3kB,229kB / 410kB
6.17%,19.2MiB / 3.835GiB,249kB / 405kB,229kB / 1.06MB
6.17%,19.2MiB / 3.835GiB,249kB / 405kB,229kB / 1.06MB
4.77%,20.05MiB / 3.835GiB,378kB / 582kB,229kB / 1.46MB
4.77%,20.05MiB / 3.835GiB,378kB / 582kB,229kB / 1.46MB
7.43%,23.16MiB / 3.835GiB,603kB / 980kB,229kB / 2.28MB
7.43%,23.16MiB / 3.835GiB,603kB / 980kB,229kB / 2.28MB
7.43%,23.16MiB / 3.835GiB,603kB / 980kB,229kB / 2.28MB
2.09%,23.24MiB / 3.835GiB,634kB / 1.17MB,229kB / 2.7MB
2.09%,23.24MiB / 3.835GiB,634kB / 1.17MB,229kB / 2.7MB
8.13%,24.27MiB / 3.835GiB,937kB / 1.66MB,229kB / 3.69MB
8.13%,24.27MiB / 3.835GiB,937kB / 1.66MB,229kB / 3.69MB
8.84%,27.15MiB / 3.835GiB,1.25MB / 2.39MB,229kB / 5.2MB
8.84%,27.15MiB / 3.835GiB,1.25MB / 2.39MB,229kB / 5.2MB
2.96%,27.16MiB / 3.835GiB,1.36MB / 2.47MB,229kB / 5.64MB
2.96%,27.16MiB / 3.835GiB,1.36MB / 2.47MB,229kB / 5.64MB
9.20%,29.48MiB / 3.835GiB,1.72MB / 3.21MB,229kB / 6.89MB
9.20%,29.48MiB / 3.835GiB,1.72MB / 3.21MB,229kB / 6.89MB
5.54%,29.56MiB / 3.835GiB,1.88MB / 3.56MB,229kB / 7.62MB
5.54%,29.56MiB / 3.835GiB,1.88MB / 3.56MB,229kB / 7.62MB
4.17%,29.78MiB / 3.835GiB,1.96MB / 3.76MB,229kB / 8.09MB
4.17%,29.78MiB / 3.835GiB,1.96MB / 3.76MB,229kB / 8.09MB
9.71%,30.16MiB / 3.835GiB,2.45MB / 4.25MB,229kB / 9.63MB
9.71%,30.16MiB / 3.835GiB,2.45MB / 4.25MB,229kB / 9.63MB
0.99%,30.35MiB / 3.835GiB,2.46MB / 4.72MB,229kB / 10MB
0.99%,30.35MiB / 3.835GiB,2.46MB / 4.72MB,229kB / 10MB
5.57%,31.1MiB / 3.835GiB,2.62MB / 4.94MB,229kB / 10.6MB
5.57%,31.1MiB / 3.835GiB,2.62MB / 4.94MB,229kB / 10.6MB
15.91%,32.49MiB / 3.835GiB,3.3MB / 6.04MB,229kB / 12.9MB
15.91%,32.49MiB / 3.835GiB,3.3MB / 6.04MB,229kB / 12.9MB
17.43%,34.26MiB / 3.835GiB,3.98MB / 7.22MB,229kB / 15MB
17.43%,34.26MiB / 3.835GiB,3.98MB / 7.22MB,229kB / 15MB
1.01%,34.38MiB / 3.835GiB,3.98MB / 7.61MB,229kB / 15.8MB
1.01%,34.38MiB / 3.835GiB,3.98MB / 7.61MB,229kB / 15.8MB
0.08%,34.38MiB / 3.835GiB,3.98MB / 7.61MB,229kB / 15.8MB
0.08%,34.38MiB / 3.835GiB,3.98MB / 7.61MB,229kB / 15.8MB
0.07%,34.38MiB / 3.835GiB,3.98MB / 7.61MB,229kB / 15.8MB
0.07%,34.38MiB / 3.835GiB,3.98MB / 7.61MB,229kB / 15.8MB
0.05%,34.38MiB / 3.835GiB,3.98MB / 7.61MB,229kB / 15.8MB
0.05%,34.38MiB / 3.835GiB,3.98MB / 7.61MB,229kB / 15.8MB
0.07%,34.38MiB / 3.835GiB,3.98MB / 7.61MB,229kB / 15.8MB
0.07%,34.38MiB / 3.835GiB,3.98MB / 7.61MB,229kB / 15.8MB
0.05%,34.38MiB / 3.835GiB,3.98MB / 7.61MB,229kB / 15.8MB
0.05%,34.38MiB / 3.835GiB,3.98MB / 7.61MB,229kB / 15.8MB
0.12%,34.38MiB / 3.835GiB,3.98MB / 7.61MB,229kB / 15.8MB
0.12%,34.38MiB / 3.835GiB,3.98MB / 7.61MB,229kB / 15.8MB
0.06%,34.38MiB / 3.835GiB,3.98MB / 7.61MB,229kB / 15.8MB
0.06%,34.38MiB / 3.835GiB,3.98MB / 7.61MB,229kB / 15.8MB
0.09%,34.38MiB / 3.835GiB,3.98MB / 7.61MB,229kB / 15.8MB
0.09%,34.38MiB / 3.835GiB,3.98MB / 7.61MB,229kB / 15.8MB
0.06%,34.38MiB / 3.835GiB,3.98MB / 7.61MB,229kB / 15.8MB
0.06%,34.38MiB / 3.835GiB,3.98MB / 7.61MB,229kB / 15.8MB
0.07%,34.38MiB / 3.835GiB,3.98MB / 7.61MB,229kB / 15.8MB
0.07%,34.38MiB / 3.835GiB,3.98MB / 7.61MB,229kB / 15.8MB
0.09%,34.38MiB / 3.835GiB,3.98MB / 7.61MB,229kB / 15.8MB
0.09%,34.38MiB / 3.835GiB,3.98MB / 7.61MB,229kB / 15.8MB
0.08%,34.38MiB / 3.835GiB,3.98MB / 7.61MB,229kB / 15.8MB
0.08%,34.38MiB / 3.835GiB,3.98MB / 7.61MB,229kB / 15.8MB
0.06%,34.38MiB / 3.835GiB,3.98MB / 7.61MB,229kB / 15.8MB
0.06%,34.38MiB / 3.835GiB,3.98MB / 7.61MB,229kB / 15.8MB
0.10%,34.38MiB / 3.835GiB,3.98MB / 7.61MB,229kB / 15.8MB
0.10%,34.38MiB / 3.835GiB,3.98MB / 7.61MB,229kB / 15.8MB
0.09%,34.38MiB / 3.835GiB,3.98MB / 7.61MB,229kB / 15.8MB
0.09%,34.38MiB / 3.835GiB,3.98MB / 7.61MB,229kB / 15.8MB
0.12%,34.38MiB / 3.835GiB,3.98MB / 7.61MB,229kB / 15.8MB
0.12%,34.38MiB / 3.835GiB,3.98MB / 7.61MB,229kB / 15.8MB
0.07%,34.38MiB / 3.835GiB,3.98MB / 7.61MB,229kB / 15.8MB
0.07%,34.38MiB / 3.835GiB,3.98MB / 7.61MB,229kB / 15.8MB
0.12%,34.38MiB / 3.835GiB,3.98MB / 7.61MB,229kB / 15.8MB
0.12%,34.38MiB / 3.835GiB,3.98MB / 7.61MB,229kB / 15.8MB
0.07%,34.38MiB / 3.835GiB,3.98MB / 7.61MB,229kB / 15.8MB
0.07%,34.38MiB / 3.835GiB,3.98MB / 7.61MB,229kB / 15.8MB
0.11%,34.38MiB / 3.835GiB,3.98MB / 7.61MB,229kB / 15.8MB
0.11%,34.38MiB / 3.835GiB,3.98MB / 7.61MB,229kB / 15.8MB
0.07%,34.38MiB / 3.835GiB,3.98MB / 7.61MB,229kB / 15.8MB
0.07%,34.38MiB / 3.835GiB,3.98MB / 7.61MB,229kB / 15.8MB
0.08%,34.38MiB / 3.835GiB,3.98MB / 7.61MB,229kB / 15.8MB
0.08%,34.38MiB / 3.835GiB,3.98MB / 7.61MB,229kB / 15.8MB
0.09%,34.38MiB / 3.835GiB,3.98MB / 7.61MB,229kB / 15.8MB
0.09%,34.38MiB / 3.835GiB,3.98MB / 7.61MB,229kB / 15.8MB
0.07%,34.38MiB / 3.835GiB,3.98MB / 7.61MB,229kB / 15.8MB
0.07%,34.38MiB / 3.835GiB,3.98MB / 7.61MB,229kB / 15.8MB
0.07%,34.38MiB / 3.835GiB,3.98MB / 7.61MB,229kB / 15.8MB
0.08%,34.38MiB / 3.835GiB,3.98MB / 7.61MB,229kB / 15.8MB
0.08%,34.38MiB / 3.835GiB,3.98MB / 7.61MB,229kB / 15.8MB
0.08%,34.38MiB / 3.835GiB,3.98MB / 7.61MB,229kB / 15.8MB
0.08%,34.38MiB / 3.835GiB,3.98MB / 7.61MB,229kB / 15.8MB
0.08%,34.38MiB / 3.835GiB,3.98MB / 7.61MB,229kB / 15.8MB
0.08%,34.38MiB / 3.835GiB,3.98MB / 7.61MB,229kB / 15.8MB
0.08%,34.38MiB / 3.835GiB,3.98MB / 7.61MB,229kB / 15.8MB
0.08%,34.38MiB / 3.835GiB,3.98MB / 7.61MB,229kB / 15.8MB
0.08%,34.38MiB / 3.835GiB,3.98MB / 7.61MB,229kB / 15.8MB
0.08%,34.38MiB / 3.835GiB,3.98MB / 7.61MB,229kB / 15.8MB
0.07%,34.38MiB / 3.835GiB,3.98MB / 7.61MB,229kB / 15.8MB
0.07%,34.38MiB / 3.835GiB,3.98MB / 7.61MB,229kB / 15.8MB
0.08%,34.38MiB / 3.835GiB,3.98MB / 7.61MB,229kB / 15.8MB
0.08%,34.38MiB / 3.835GiB,3.98MB / 7.61MB,229kB / 15.8MB
0.06%,34.38MiB / 3.835GiB,3.98MB / 7.61MB,229kB / 15.8MB
0.06%,34.38MiB / 3.835GiB,3.98MB / 7.61MB,229kB / 15.8MB
0.09%,34.38MiB / 3.835GiB,3.98MB / 7.61MB,229kB / 15.8MB
0.09%,34.38MiB / 3.835GiB,3.98MB / 7.61MB,229kB / 15.8MB
0.07%,34.38MiB / 3.835GiB,3.98MB / 7.61MB,229kB / 15.8MB
0.07%,34.38MiB / 3.835GiB,3.98MB / 7.61MB,229kB / 15.8MB
0.13%,34.38MiB / 3.835GiB,3.98MB / 7.61MB,229kB / 15.8MB
0.13%,34.38MiB / 3.835GiB,3.98MB / 7.61MB,229kB / 15.8MB
0.08%,34.38MiB / 3.835GiB,3.98MB / 7.61MB,229kB / 15.8MB
0.08%,34.38MiB / 3.835GiB,3.98MB / 7.61MB,229kB / 15.8MB
0.10%,34.38MiB / 3.835GiB,3.98MB / 7.61MB,229kB / 15.8MB
0.10%,34.38MiB / 3.835GiB,3.98MB / 7.61MB,229kB / 15.8MB
0.10%,34.38MiB / 3.835GiB,3.98MB / 7.61MB,229kB / 15.8MB
0.10%,34.38MiB / 3.835GiB,3.98MB / 7.61MB,229kB / 15.8MB
0.09%,34.38MiB / 3.835GiB,3.98MB / 7.61MB,229kB / 15.8MB
0.09%,34.38MiB / 3.835GiB,3.98MB / 7.61MB,229kB / 15.8MB
0.08%,34.38MiB / 3.835GiB,3.98MB / 7.61MB,229kB / 15.8MB
0.08%,34.38MiB / 3.835GiB,3.98MB / 7.61MB,229kB / 15.8MB
0.11%,34.38MiB / 3.835GiB,3.98MB / 7.61MB,229kB / 15.8MB
0.11%,34.38MiB / 3.835GiB,3.98MB / 7.61MB,229kB / 15.8MB
0.15%,34.38MiB / 3.835GiB,3.98MB / 7.61MB,229kB / 15.8MB
0.15%,34.38MiB / 3.835GiB,3.98MB / 7.61MB,229kB / 15.8MB
0.00%,0B / 0B,0B / 0B,0B / 0B
